Symbol,Neg Sent Signal compound,Neg Sent Signal neg,Neg Sent Signal neu,Neg Sent Signal pos,Pos Sent Signal compound,Pos Sent Signal neg,Pos Sent Signal neu,Pos Sent Signal pos,Mean Sent Len,Sent Count,Pos Mean Sent Len,Pos Sent Count,Neg Mean Sent Len,Neg Sent Count,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,MKT13,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
RUE,-0.39770625,0.23108750000000017,0.7212499999999997,0.04767500000000001,0.7578873417721519,0.01955696202531645,0.6248987341772152,0.3555316455696202,325.5460815047022,1595.0,163.79746835443038,79.0,155.2375,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,128543303.0,19.0,6765437,0.103773585,0.069182345,0.203504088,0.27852646
RUTH,-0.39170757575757553,0.2981818181818183,0.66219696969697,0.039636363636363636,0.750449275362319,0.016855072463768116,0.6475072463768118,0.3356086956521739,284.8949275362319,1380.0,167.7826086956522,69.0,114.36363636363636,66.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,29,234000000.0,18.0,13000000,0.07272732700000001,0.025252527,-0.050000003,-0.097979702
RVNC,-0.6860105263157894,0.2528947368421052,0.6917105263157896,0.055421052631578954,0.7665263157894738,0.017421052631578945,0.6678684210526318,0.3146842105263158,395.6823056300268,746.0,186.76315789473685,38.0,223.89473684210526,38.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,26,96000000.0,16.0,6000000,0.263809571,0.247619095,0.578571524,0.558571429
RWLK,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20,36000000.0,12.0,3000000,1.646666667,1.2925,1.4258334169999998,0.958333333
RXN,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,426315798.0,18.0,23684211,0.060367562,0.136482999,0.074015752,0.008398951
RYB,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,19,144300000.0,18.5,7800000,0.08913760000000001,0.219320016,0.081674914,-0.34121064100000004
RYTM,-0.5033937499999996,0.22320624999999988,0.71865,0.05819374999999999,0.7816957055214725,0.020306748466257667,0.665527607361963,0.31420245398773017,305.047181372549,3264.0,217.1042944785276,163.0,181.0,160.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,28,119850000.0,17.0,7050000,0.298924774,0.105376387,0.119139785,0.244731226
SABR,-0.4083398230088493,0.2031946902654866,0.7317035398230084,0.06515486725663716,0.7976552631578948,0.01955263157894737,0.6478859649122807,0.33254824561403495,317.16988082340197,4615.0,209.27631578947367,228.0,186.3716814159292,226.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,627200000.0,16.0,39200000,-0.017272244,-0.004169267,-0.04169154,0.176295344
SACH,-0.4816232558139534,0.23603488372093023,0.7131046511627909,0.0508139534883721,0.7513569767441861,0.01997674418604651,0.643639534883721,0.3363953488372093,328.9638483965015,1715.0,169.67441860465115,86.0,155.34883720930233,86.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,20,13000000.0,5.0,2600000,0.028571429,0.004081633,0.016326531000000002,-0.018367347
SALT,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,305175000.0,9.75,31300000,-0.033846145,-0.020512769,0.025641026,0.015384573
SAMG,-0.3475896296296295,0.18734074074074084,0.7265333333333335,0.08622962962962964,0.8151925373134328,0.014686567164179102,0.6298208955223875,0.3554850746268658,347.0266567937801,2701.0,197.19402985074626,134.0,235.74074074074073,135.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,39,52697524.0,11.0,4790684,0.030701754,0.028070175,0.256140351,0.126315789
SAVE,-0.45491596638655457,0.2599747899159667,0.6902436974789914,0.0497983193277311,0.8065449999999998,0.020375,0.6358916666666666,0.3437083333333331,301.81810596579055,2397.0,201.73333333333332,120.0,148.52941176470588,119.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,187200000.0,12.0,15600000,0.013215858999999998,0.036123348,0.05814978,-0.051982379
SBPH,-0.5639019801980197,0.22206930693069302,0.7264752475247527,0.05148514851485149,0.8012759999999999,0.010879999999999999,0.6652299999999997,0.32386999999999994,340.34506353861195,2046.0,194.71,100.0,221.58415841584159,101.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,33,11040000.0,12.0,920000,0.015070922,-0.026595745,-0.046099291,-0.002659574
SC,-0.6063641025641026,0.25348717948717947,0.7004871794871795,0.04605128205128206,0.7631051282051284,0.03146153846153846,0.6396666666666669,0.32884615384615384,337.48582474226805,776.0,163.35897435897436,39.0,221.76923076923077,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,36,1799795280.0,24.0,74991470,-0.018252388,-0.001165087,0.001941709,-0.104466058
SCYX,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,62000000.0,10.0,6200000,-0.076923077,-0.085128205,-0.143589744,-0.29025641
SDEV,-0.4843321428571426,0.2184761904761905,0.7353214285714287,0.04620238095238095,0.6744952380952375,0.009011904761904763,0.6728809523809524,0.318107142857143,277.1930246542393,1663.0,141.6547619047619,84.0,163.85714285714286,84.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,35,562976.0,0.2,2814880,2.5333333330000003,2.5333333330000003,3.666666667,12.46666667
SDLP,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,192500000.0,22.0,8750000,0.0175,0.004166667,0.007916708,0.150416708
SDPI,-0.6103411764705882,0.34182352941176464,0.6127647058823529,0.04535294117647059,0.834338235294118,0.028823529411764713,0.6548529411764703,0.31635294117647067,325.37961595273265,677.0,236.76470588235293,34.0,168.64705882352942,17.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,27000000.0,4.0,6750000,0.175,0.175,0.4875,0.5625
SDR,-0.29311999999999977,0.26939310344827583,0.6496689655172412,0.0809655172413793,0.7209110344827584,0.027503448275862066,0.625958620689655,0.34648275862068967,312.25207468879665,2892.0,165.5103448275862,145.0,131.9655172413793,145.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,546000000.0,21.0,26000000,-0.01146789,0.01146789,-0.036697204,-0.07889904
SDT,-0.29311999999999977,0.26939310344827583,0.6496689655172412,0.0809655172413793,0.7209110344827584,0.027503448275862066,0.625958620689655,0.34648275862068967,312.25207468879665,2892.0,165.5103448275862,145.0,131.9655172413793,145.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,315000000.0,21.0,15000000,0.104827632,0.140229839,0.148965517,0.23908050600000005
SEAS,-0.3807734042553192,0.24764893617021277,0.6718936170212767,0.08038297872340426,0.8231010526315787,0.013157894736842103,0.6203684210526316,0.36648421052631575,340.5863347457627,1888.0,187.4842105263158,95.0,187.77659574468086,94.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,28,702000000.0,27.0,26000000,0.102094277,0.077552391,0.23069379,0.272251383
SGOL,-0.3286675675675676,0.2151351351351351,0.6848108108108107,0.10005405405405406,0.8171027027027027,0.017540540540540543,0.5944054054054057,0.38805405405405413,326.9343365253078,731.0,216.67567567567568,37.0,208.51351351351352,37.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,1088780000.0,98.98,11000000,-0.007731173,0.020618526,0.043639204,0.210989822
SHAK,-0.27823888888888887,0.1675,0.7753333333333334,0.057166666666666664,0.8198375000000001,0.00575,0.692125,0.302125,409.6169590643275,342.0,190.1875,16.0,323.5,18.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,105000000.0,21.0,5000000,-0.029148915,-0.072553191,-0.074468085,0.48297866
SHLX,-0.44351666666666667,0.1940333333333333,0.7615999999999999,0.044366666666666665,0.7088103448275862,0.04255172413793104,0.6766896551724138,0.28079310344827574,433.4084745762712,590.0,209.6206896551724,29.0,166.63333333333333,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,30,920000000.0,23.0,40000000,0.0625,0.023125063,0.2159375,0.3025
SIFI,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,24,50255000.0,10.0,5025500,0.036077669,0.022201617000000003,0.014801133,0.102682686
SIMO,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,30,70350000.0,10.5,6700000,0.018867925,-0.009433962,0.051886792,0.34811320799999995
SINO,-0.3928181818181816,0.19257575757575754,0.7588181818181815,0.04857575757575758,0.7066437499999996,0.011234375,0.6299999999999999,0.35878124999999983,277.8391238670695,1324.0,116.875,64.0,156.43939393939394,66.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,34,8749998.0,7.75,1129032,-0.019333333,0.000666667,-0.196,-0.54
SITE,-0.5520361111111112,0.22455555555555554,0.7277222222222224,0.04777777777777778,0.7769162162162161,0.00981081081081081,0.6628378378378378,0.32735135135135135,378.4557823129252,735.0,198.51351351351352,37.0,223.52777777777777,36.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,30,210000000.0,21.0,10000000,0.049532022,0.16146654300000002,0.102574146,0.462168622
SKIS,-0.3775918918918919,0.18213513513513518,0.75427027027027,0.06355405405405404,0.8206013698630137,0.010219178082191784,0.6543835616438356,0.3354246575342466,339.4728997289973,1476.0,200.46575342465752,73.0,193.01351351351352,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,16,90000000.0,9.0,10000000,-0.054444444,-0.005555556,-0.166666667,-0.19
SKYS,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,24,44200000.0,8.0,5525000,0.099273608,0.17433414,-0.15859564199999998,0.313559322
SLAB,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,24,99200000.0,31.0,3200000,0.033730159,0.349206349,0.19047619,-0.14285714300000002
SLCA,-0.35717735849056576,0.20073584905660372,0.7310660377358493,0.0682075471698113,0.7724712962962967,0.024092592592592596,0.6519351851851852,0.3239722222222222,313.5018604651163,2150.0,183.7314814814815,108.0,195.37735849056602,106.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,199999985.0,17.0,11764705,-0.072463768,-0.002898493,-0.017970957,0.037681159
SLDB,-0.49340454545454515,0.21787272727272736,0.7246636363636363,0.05752727272727272,0.75003,0.017818181818181816,0.6631363636363633,0.3190545454545455,340.4180107526882,2232.0,174.93636363636364,110.0,194.44545454545454,110.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,22,125000000.0,16.0,7812500,-0.112941137,0.074901961,0.17176466699999998,-0.4972549020000001
SLGL,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25,75000000.0,12.0,6250000,-0.141176471,-0.282352941,-0.25620915,-0.382352941
SMCI,-0.45255975609756094,0.3392317073170733,0.6227317073170731,0.038036585365853665,0.7937703703703706,0.021580246913580244,0.6300617283950616,0.3483950617283952,275.8471882640587,1636.0,163.46913580246914,81.0,104.42682926829268,82.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,26,64000000.0,8.0,8000000,-0.002259887,0.13220339,0.142372881,0.189830508
SMLR,-0.5275847222222221,0.21674999999999994,0.7287083333333334,0.05450000000000001,0.7135520547945202,0.008328767123287673,0.6459178082191781,0.34576712328767123,274.50827586206896,1450.0,113.9041095890411,73.0,192.01388888888889,72.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10010000.0,7.0,1430000,0.208333333,0.15833333300000002,0.078333333,-0.378333333
SMMT,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,34155000.0,9.9,3450000,0.035928144,0.079840319,0.254491018,0.026946108
SMTX,-0.37000898876404476,0.22478651685393264,0.7280898876404494,0.04713483146067416,0.741108888888889,0.007966666666666667,0.6243222222222222,0.36773333333333347,299.06535947712416,1836.0,133.4,90.0,137.85393258426967,89.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,176000000.0,16.0,11000000,0.104166667,0.044642857,0.12202381,0.050595238
SNAP,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,3400000000.0,17.0,200000000,0.099583292,-0.034583333,-0.060416708,-0.0975
SNCR,-0.41915312499999985,0.29609374999999993,0.6462968749999999,0.05764062499999998,0.7907969696969694,0.014590909090909092,0.6525909090909089,0.3327878787878788,311.3969696969697,1320.0,219.25757575757575,66.0,121.25,64.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,56528432.0,8.0,7066054,-0.016666667,-0.045555556,-0.082222222,-0.027777778
SNDR,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,24,549993000.0,19.0,28947000,-0.028205077,-0.031794923,-0.022564154,0.147179538
SNES,-0.48960229885057455,0.23628735632183914,0.7117816091954026,0.05190804597701149,0.8297719101123594,0.012550561797752812,0.6246741573033706,0.36271910112359546,336.2529510961214,1779.0,181.2808988764045,89.0,158.86206896551724,87.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,15000000.0,8.0,1875000,-0.024242424,-0.003636364,-0.024242424,0.157454545
SNMX,-0.3437292307692306,0.2366461538461538,0.7067846153846153,0.05655384615384615,0.8032892307692306,0.009784615384615385,0.6558769230769232,0.3343692307692309,301.80846153846153,1300.0,194.16923076923078,65.0,158.63076923076923,65.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,36000000.0,6.0,6000000,0.03875969,-0.041860465,-0.063565891,0.255813953
SNNA,-0.5491888198757765,0.22739130434782603,0.7193788819875779,0.053229813664596275,0.7959037037037037,0.015999999999999997,0.6214999999999998,0.3625061728395059,334.3792996591261,3227.0,166.72222222222223,162.0,215.91925465838509,161.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31,64999995.0,15.0,4333333,0.007349186999999998,0.049868822,0.277165421,0.106561738
SNSS,-0.39337714285714265,0.19722857142857136,0.7734285714285712,0.029342857142857146,0.8011314285714283,0.004771428571428571,0.6570857142857143,0.33817142857142857,263.0970042796006,701.0,192.62857142857143,35.0,133.02857142857144,35.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,27,42000000.0,7.0,6000000,-0.07193229799999999,-0.040902687,-0.119887186,-0.332863205
SNX,-0.3979999999999996,0.37795180722891575,0.5923734939759034,0.029626506024096385,0.7510426829268294,0.01926829268292683,0.6551219512195121,0.32557317073170733,268.87151515151515,1650.0,166.5487804878049,82.0,82.09638554216868,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,78300000.0,14.5,5400000,0.010600707,-0.021201413,-0.0014134279999999998,0.360424028
SODA,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,29,108947360.0,20.0,5447368,0.107070707,0.326868687,0.293737374,0.624242465
SOHU,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,59800000.0,13.0,4600000,0.007198109,-0.19664344,-0.5011971270000001,-0.597120756
SOI,-0.45844999999999986,0.22595283018867934,0.7043018867924532,0.06971698113207547,0.7517192307692308,0.018615384615384614,0.6317692307692309,0.34959615384615395,322.40865842055183,2102.0,168.375,104.0,210.19811320754718,106.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,37,121200000.0,12.0,10100000,-0.021294021,-0.018837019,-0.176904177,0.086814087
SOL,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,130000000.0,13.0,10000000,0.01146789,0.019877676,-0.14449541300000002,0.321100994
SOMX,-0.43372435897435874,0.31450000000000006,0.6365000000000002,0.0489871794871795,0.7689910256410257,0.02461538461538462,0.6686538461538459,0.3067435897435897,295.2264875239923,1563.0,215.23076923076923,78.0,100.26923076923077,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,55000000.0,11.0,5000000,-0.054545489,-0.059090875,0.209090932,0.471818227
SONA,-0.571932,0.24176000000000006,0.7127999999999999,0.045360000000000004,0.7619879999999998,0.027080000000000003,0.6461199999999999,0.32676,301.8933601609658,497.0,175.88,25.0,253.36,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,41,25004000.0,14.0,1786000,0.065333325,0.140000003,0.10666663,0.069999965
SOYB,-0.415085882352941,0.20839999999999995,0.7290823529411765,0.06252941176470589,0.7686141176470587,0.01964705882352941,0.6360352941176471,0.3443176470588234,300.16509433962267,1696.0,168.1764705882353,85.0,186.5529411764706,85.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,250000000.0,25.0,10000000,0.017922648,-0.050101794000000005,-0.071283099,-0.160896096
SPKE,-0.25313495145631076,0.18384466019417478,0.7233009708737864,0.09294174757281551,0.8328240384615383,0.007240384615384615,0.6202884615384614,0.3724711538461538,362.99081681971967,2069.0,213.53846153846155,104.0,198.60194174757282,103.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,54000000.0,18.0,3000000,-0.015555556000000003,-0.035555556,-0.026111111,-0.072222222
SPLK,-0.4680670103092784,0.20888659793814437,0.7328556701030927,0.05831958762886598,0.7928020618556704,0.01123711340206186,0.6420515463917527,0.3467422680412371,326.33606138107416,1955.0,175.31958762886597,97.0,216.83505154639175,97.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,229500000.0,17.0,13500000,0.1015625,0.0809375,-0.027812469,-0.123437531
SPOT,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,23,9245852532.0,165.9,55731480,-0.15611811293977496,-0.08378537976318423,-0.02278480492289836,0.0718505933158744
SPPP,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,42,280000000.0,10.0,28000000,0.035864979,0.025316456,0.053797468,0.037974684
SPRD,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,29,125897800.0,14.0,8992700,0.107746479,0.003521127,0.019014085,-0.1
SPRO,-0.4585070866141732,0.24037007874015762,0.7005590551181096,0.059078740157480325,0.7832861788617883,0.015398373983739836,0.6733252032520324,0.3112845528455285,336.76039603960396,2525.0,196.08130081300814,123.0,168.43307086614172,127.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,24,77000000.0,14.0,5500000,-0.139622642,-0.024150943,-0.090566038,-0.056603774
SPRT,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,59500000.0,14.0,4250000,0.31372549,0.333333333,0.102941176,-0.21507451
SPSC,-0.4419855072463768,0.21350724637681157,0.7215217391304347,0.06502898550724638,0.7960557142857144,0.011685714285714287,0.6415999999999998,0.34671428571428553,334.9019471488178,1438.0,175.47142857142856,70.0,219.36231884057972,69.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,16,49160328.0,12.0,4096694,-0.012142857,-0.035,-0.089285714,-0.255714286
SPWH,-0.424669512195122,0.2064634146341464,0.7124756097560974,0.0810731707317073,0.791733734939759,0.02014457831325301,0.6593734939759041,0.32049397590361456,316.92900485436894,1648.0,212.44578313253012,83.0,226.8048780487805,82.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,36,118750000.0,9.5,12500000,0.021052632,0.065263158,-0.024210526,-0.247368421
SPWR,-0.40185925925925897,0.3041851851851853,0.6650740740740743,0.030731481481481488,0.8296038461538462,0.02028846153846154,0.6413846153846156,0.33834615384615385,293.90546802595,2158.0,234.16346153846155,104.0,94.70370370370371,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,138600000.0,18.0,7700000,-0.08750003599999999,-0.071428571,0.069642893,0.267857143
SQ,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,243000000.0,9.0,27000000,0.242857143,0.07589285700000001,0.107142857,-0.124107143
SREV,-0.40111603773584914,0.20666037735849063,0.7193396226415093,0.07397169811320753,0.8104819047619045,0.01241904761904762,0.6480571428571432,0.33955238095238083,305.5791962174941,2115.0,176.7047619047619,105.0,186.25471698113208,106.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,33,119401330.0,10.0,11940133,-0.084249084,-0.10989011,-0.145054945,0.38021978
SRLP,-0.3906423076923079,0.21826923076923077,0.7120659340659341,0.06962637362637362,0.7748934426229507,0.02708743169398907,0.6503224043715845,0.32259562841530065,376.3136288998358,3654.0,204.18579234972677,183.0,232.06593406593407,182.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,153000000.0,18.0,8500000,0.025714343,-0.007999943,-0.022857143,0.031428514
SRTI,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,30,60000000.0,15.0,4000000,0.411290323,0.768145161,0.426409677,-0.370464516
SSLJ,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13,20000000.0,5.0,4000000,-0.278,-0.18,-0.224,-0.104
SSNC,-0.2829369999999999,0.19843000000000008,0.7106599999999997,0.09093999999999997,0.780555,0.012790000000000001,0.6418300000000002,0.34538000000000013,366.9672293942403,2014.0,198.44,100.0,215.9,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,30,160875000.0,15.0,10725000,-0.046875,-0.054375,0.0375,0.01125
SSRX,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,123200000.0,16.0,7700000,-0.153714286,-0.05714285700000001,-0.330857143,-0.434285714
SSTI,-0.6444295454545453,0.25685227272727285,0.6866136363636365,0.05647727272727272,0.8012954545454547,0.022431818181818178,0.6390681818181818,0.3384886363636364,340.87335995436393,1753.0,225.14772727272728,88.0,230.61363636363637,88.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,30800000.0,11.0,2800000,0.176229508,0.170491803,0.045901639,-0.028688525
SSTK,-0.4912103773584903,0.2211603773584907,0.7244245283018872,0.05440566037735849,0.8325953271028038,0.01612149532710281,0.6328504672897195,0.3510280373831775,303.0756578947368,2128.0,202.9158878504673,107.0,188.3679245283019,106.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,18,76500000.0,17.0,4500000,-0.044444444000000013,0.025777778,0.06,0.187111067
ST,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,32,568800000.0,18.0,31600000,0.027777778,0.011111167,0.027777778,-0.07611116700000001
STAY,-0.34167031249999985,0.23885937500000032,0.6999062500000007,0.061343749999999996,0.8211140625000002,0.006859375000000001,0.6633906249999998,0.32971874999999995,357.7017954722873,1281.0,208.0625,64.0,121.25,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,565000000.0,20.0,28250000,0.05758237400000001,0.04395604400000002,0.08571433,0.122637407
