Symbol,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
BFED,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,28,94875000,10.0,9487500,-0.033442087999999995,-0.029363785,-0.10603588900000001,-0.168026101
MAPP,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,60000000,12.0,5000000,0.098039216,0.058823529000000006,0.094117647,0.373333333
TGH,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,148500000,16.5,9000000,0.037837897999999995,-0.0030030029999999997,-0.028828829,-0.11711711699999999
CVI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,380000000,19.0,20000000,-0.038004705,0.112114067,0.040855156000000004,0.179572503
PZN,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,33,109800000,18.0,6100000,-0.03414639,-0.058536634000000004,-0.330731707,-0.524390244
NBY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,29,20000000,4.0,5000000,-0.130952381,-0.04047619,-0.121428571,-0.14285714300000002
ARYX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,50000000,10.0,5000000,-0.07777777799999999,-0.17444444399999998,-0.21,-0.11
NFBK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,24,167524490,10.0,16752449,0.062874282,0.12275445,0.044910161,0.036926092
APEI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,29,93750000,20.0,4687500,0.14266663300000001,0.15233333300000002,0.425,0.26666666699999997
ENSG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,64000000,16.0,4000000,0.025641086,0.046794847,0.032692261,-0.367948678
NMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,200000000,20.0,10000000,0.000519481,-0.072727273,-0.038961038999999996,-0.167792208
OZM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,37,1152000000,32.0,36000000,-0.079389313,-0.291603023,-0.196946595,-0.339236672
GTS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,203000000,14.5,14000000,0.030405405,0.25,0.256756757,0.40540533799999995
VIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,27,65025000,8.5,7650000,-0.101983003,-0.10292729,-0.282341832,-0.43059490100000003
LRN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,108000000,18.0,6000000,0.250632962,0.49367088600000003,0.316455696,0.174683595
TNK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,195000000,19.5,10000000,0.01721519,0.10329119,-0.122025316,-0.180253114
ACLZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,12619889,0.75,16826519,0.4,0.38,0.4,0.44
EBSB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,31,100500000,10.0,10050000,0.162227716,0.150121081,0.157385062,0.19854702600000002
GCC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,42,1200000000,30.0,40000000,0.017733956999999998,0.036453135,0.136288895,0.13793106300000002
SOL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,130000000,13.0,10000000,0.01146789,0.019877676,-0.14449541300000002,0.321100994
HCCI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,22011000,11.5,1914000,-0.014285714,0.010714286000000002,0.092857143,0.035714286
BEAT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,81000000,18.0,4500000,-0.016666611,-0.027777778,0.10277777800000001,0.46333333299999996
V,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,17864000000,44.0,406000000,-0.018487395,0.076470655,0.11361351300000001,0.34890763
MHLD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,21,460647000,8.1,56870000,-0.2,-0.21100000000000002,-0.249,-0.35100000000000003
CFX,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,337500000,18.0,18750000,-0.089333333,0.054666667,0.089333333,0.156
WES,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,23,309375000,16.5,18750000,-0.0072727880000000005,0.012121273,-0.009090909,-0.081818182
SINO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,34,8749998,7.75,1129032,-0.019333333,0.000666667,-0.196,-0.54
ERII,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,119000000,8.5,14000000,-0.091818182,0.027272727000000004,0.018181818,-0.181818182
DL,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,37,61250000,7.0,8750000,0.02,0.013846154,-0.449230769,-0.387692308
LOPE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,126000000,12.0,10500000,0.2,0.607,0.7299999,0.809
CYOU,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,120000000,16.0,7500000,-0.11090913599999999,0.090909091,0.43272727299999997,1.124545545
MDSO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,88200000,14.0,6300000,-0.074444444,-0.080555556,-0.056666667000000004,-0.08722222199999999
LOGM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,106666672,16.0,6666667,-0.01549995,-0.03450005,0.005,-0.1045
TBNK,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,106375000,10.0,10637500,0.066903915,0.042704625999999996,0.058362989000000004,0.11174377199999999
GSM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,98000000,7.0,14000000,0.014285714,0.257142857,0.22142857100000002,0.224285714
PMT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,34,320000000,20.0,16000000,0.010000053,0.007894736999999999,0.030526316,0.003157842
RCON,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,10200000,6.0,1700000,-0.041666667000000004,0.525,0.08666666699999999,0.18833333300000002
STWD,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,810000000,20.0,40500000,0.024615109,-0.020512909,0.008205036,0.010256135999999999
LIWA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,9200000,4.0,2300000,0.232608696,0.27826087,1.065217391,0.793478261
SGOL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,1088780000,98.98,11000000,-0.007731173,0.020618526,0.043639204,0.210989822
DNO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,32,1305000000,52.2,25000000,-0.027772147999999997,-0.064666038,-0.164698918,-0.085793015
ECHO,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,79800000,14.0,5700000,0.042105263,-0.040601504,-0.007518797,-0.04887218
BSBR,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,7035000000,13.4,525000000,-0.042105263,0.001503759,-0.069172932,0.057894737
VRSK,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,1875500000,22.0,85250000,0.012222222,0.009259259,0.012222222,0.126296296
MG,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,108750000,12.5,8700000,0.024390244,0.081300813,-0.000813008,0.21219512199999999
OMER,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,68200000,10.0,6820000,-0.003409091,-0.153409091,-0.24886363600000003,-0.176136364
ZSTN,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,25000000,8.0,3125000,-0.05375,-0.08375,-0.18875,0.3625
VSI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,154633309,17.0,9096077,-0.06,-0.020512821,-0.028205077000000002,0.103076923
ADUS,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,54000000,10.0,5400000,-0.06808510599999999,-0.09042553199999999,-0.14787234,-0.04893617
STRI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,123000000,10.0,12300000,0.349000033,0.275,0.340000033,0.725
DG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,716100000,21.0,34100000,0.040909091,0.022727273,0.058636409,-0.0013636820000000002
RUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,128543303,19.0,6765437,0.103773585,0.069182345,0.203504088,0.27852646
PEB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,23,350000000,20.0,17500000,0.05,0.0575,0.0705,0.07
NKBP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,37,45000000,9.0,5000000,0.125,0.03875,0.0425,-0.09
CCM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,37,132000000,11.0,12000000,-0.041000043,-0.11800005,-0.032000081,-0.114000054
PDM,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,34,174000000,14.5,12000000,0.05559322,0.105084678,0.179661017,0.328813559
ANTH,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,42000000,7.0,6000000,0.007142884,0.001428605,0.005714281,-0.10142857599999999
ST,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,32,568800000,18.0,31600000,0.027777778,0.011111167,0.027777778,-0.07611116700000001
AVEO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,81000000,9.0,9000000,0.048484848,0.060606060999999996,0.11151515199999999,0.0036363640000000004
FNGN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,127200000,12.0,10600000,0.14133339999999997,0.259333267,0.152666733,-0.098
CALX,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,82276116,13.0,6328932,-0.097058824,-0.2,-0.147058824,-0.334705882
MXL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,90217400,14.0,6444100,0.052924732,0.002785459,-0.041782727,-0.10863514699999999
HTHT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,110250000,12.25,9000000,0.045925926,0.226666667,0.23925925899999997,0.10962963
SSNC,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,30,160875000,15.0,10725000,-0.046875,-0.054375,0.0375,0.01125
STNG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,162500000,13.0,12500000,-0.0015686270000000002,-0.024313725,-0.0015686270000000002,-0.099607843
PRI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,320400000,15.0,21360000,0.056396867,0.140469974,0.261096606,0.183289817
MITL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,147368424,14.0,10526316,-0.035294118,-0.066666667,-0.11372549,-0.280784314
SPSC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,49160328,12.0,4096694,-0.012142857,-0.035,-0.089285714,-0.255714286
AOSL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,31,91547730,18.0,5085985,-0.019878574,-0.06515742299999999,-0.213141954,-0.290447306
TNAV,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,56000000,8.0,7000000,0.111111111,-0.056666667000000004,-0.056666667000000004,-0.443333333
JKS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,64185000,11.0,5835000,0.004545455,-0.230909091,-0.101818182,0.843636455
GNMK,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,27600000,6.0,4600000,-0.081415929,-0.13451327400000002,-0.25132743399999996,-0.267256637
BNO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,32,2548500000,50.97,50000000,0.009024876999999999,-0.004120149,0.004512419,-0.005297273000000001
CORN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,750000000,25.0,30000000,0.013534952,0.045382124,0.065684671,0.18391715
CBOE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,339300000,29.0,11700000,-0.013109756,-0.012804817,-0.165548725,-0.313719491
OAS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,588000000,14.0,42000000,0.004713805,0.020875421,0.082828283,0.193939394
HPP,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,217600000,17.0,12800000,-0.008571429,-0.014285714,-0.085714286,-0.052571429
FN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,85000000,10.0,8500000,-0.01826484,-0.031050228,-0.042009132000000005,0.434703196
ECT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,176050000,20.0,8802500,0.0005,0.025,-0.01000005,-0.008
GDOT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,164089800,36.0,4558050,0.014831958000000001,0.0034761759999999997,0.026882942000000003,0.132097236
NXPI,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,476000000,14.0,34000000,0.076923077,-0.057692308,-0.084615385,0.020769231000000003
USCI,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,41,2500000000,50.0,50000000,0.033579853,0.010393764,0.038177095,0.17749352699999998
MMYT,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,70000000,14.0,5000000,0.220454545,0.43727277299999995,0.685909091,0.511363636
ELMD,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,6800000,4.0,1700000,-0.014814815,-0.039506173,-0.135802469,-0.09382716
WSR,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,26400000,12.0,2200000,-0.041666667000000004,-0.025,-0.004166667,0.1875
COR,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,270400000,16.0,16900000,0.006875063000000001,0.030625,-0.0625,-0.184375
CCIH,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,38,84247622,13.9,6060980,0.00037037,-0.144074037,-0.094814778,-0.152222259
DQ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,21,76000000,9.5,8000000,0.027054067,0.292585119,0.36773541600000004,0.036072123
STND,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,28,34500000,10.0,3450000,0.081818182,0.077272727,0.163636364,0.259090909
TOWR,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,81250000,13.0,6250000,-0.042804428,-0.041328413,0.039852399,0.34833948299999995
BBRG,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,34,140000000,14.0,10000000,0.102758621,0.166206897,0.280689655,0.24965524100000003
VRA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,176000000,16.0,11000000,0.080434783,0.272173913,0.22695647800000002,0.592608739
GLTR,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,33,1398240000,77.68,18000000,0.015845728,0.024164729,0.062854811,0.134556907
PACB,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,39,200000000,16.0,12500000,-0.000606061,0.011515212,-0.272121212,-0.12666666699999998
PSLV,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,500000000,10.0,50000000,0.006,0.075,0.163,0.187
SODA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,29,108947360,20.0,5447368,0.10707070699999999,0.326868687,0.293737374,0.624242465
CMRE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,159600000,12.0,13300000,-0.0125,-0.10416666699999999,-0.010833333,0.291666667
PRMW,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,99999996,12.0,8333333,-0.133333333,-0.132,-0.19266666699999999,-0.16
NOAH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,100800000,12.0,8400000,0.037333332999999996,0.033333333,0.176666667,0.0793334
GM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,15774000000,33.0,478000000,-0.024285657000000002,-0.045428570999999994,-0.042000029,0.033999971000000004
LPLA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,469724460,30.0,15657482,-0.037821484,-0.027836552,0.0193646,-0.001512829
WITE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,30,485400000,48.54,10000000,0.016562022,-0.02646107,0.052351037999999996,0.138968268
TRGP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,360250000,22.0,16375000,0.017012448,0.095435685,0.12074688800000001,0.35767639
GCAP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,81000000,9.0,9000000,-0.022099447999999997,-0.067403315,0.048618785,-0.095027624
RNET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,60000000,12.0,5000000,0.041666667000000004,0.1575,0.198333333,0.41583333299999997
WD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,21,100000000,10.0,10000000,-0.01,-0.015,0.02,0.23199999999999998
OSN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,22500000,4.5,5000000,-0.028888888999999997,-0.031111111,-0.0044444440000000005,-0.177777778
AAT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,563750000,20.5,27500000,-0.017185368,-0.010682861,-0.019507663,-0.008824941999999999
BCDS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,35,63000000,10.5,6000000,0.008571429,0.044761905,-0.0019047620000000002,-0.08380952400000001
BKU,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,783000000,27.0,29000000,-0.037627152999999997,-0.037288136,-0.023728847,-0.020338983
INXN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,264878276,13.0,20375252,-0.013793103000000001,0.013793103000000001,0.027586207,-0.030344827999999997
NAGS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,1000000000,25.0,40000000,0.0028226609999999997,-0.04435476,-0.09637093099999999,-0.033064477
NPTN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,82500000,11.0,7500000,-0.033571429,0.195,0.300714214,-0.246428571
PCRX,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,42000000,7.0,6000000,0.01,-0.04571428599999999,0.007142857,0.49714285700000005
BGMD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,35000000,7.0,5000000,0.257142893,0.14285714300000002,0.248571393,0.06
ECYT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,75000000,6.0,12500000,0.1953125,0.1296875,0.15625,0.875
GEVO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,107250000,15.0,7150000,0.081185567,0.11146907199999999,0.217783505,0.320231959
INN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,253500000,9.75,26000000,-0.045454545,0.009090909,-0.013131313,0.112121212
ACRX,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,40000000,5.0,8000000,-0.094,-0.23800000000000002,-0.36200000000000004,-0.342
CRUD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,750000000,50.0,15000000,0.013861406000000001,0.029306931,0.048316812,-0.025148515
HCA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,3786000000,30.0,126200000,-0.022435929,0.010897436000000002,0.0666666,0.089102529
MX,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,28,133000000,14.0,9500000,0.001428571,-0.001428571,-0.01,-0.011428571
CSOD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,136500000,13.0,10500000,0.066666722,-0.000555556,0.010555611000000001,0.061111110999999996
SREV,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,33,119401330,10.0,11940133,-0.084249084,-0.10989011,-0.145054945,0.38021978
APO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,565393621,19.0,29757559,-0.034759463,-0.036898447,-0.0315508,-0.143850313
GNC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,360000000,16.0,22500000,0.010240964,0.059036145,0.15120488,0.23674704800000002
SDT,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,315000000,21.0,15000000,0.10482763199999999,0.140229839,0.148965517,0.23908050600000003
GMLP,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,270000000,22.5,12000000,0.060416708,0.018750041999999998,0.034583333,0.200833333
ZIP,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,174313962,18.0,9684109,-0.075,-0.049666667000000005,-0.122333333,-0.246666667
ELLI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,13,45000000,6.0,7500000,0.12166666699999999,0.25,0.17,-0.078333333
